Date,Open,High,Low,Close,Adj Close,Volume,Ticker,Net_Close,Net_High
2021-04-16,111.6500015258789,111.66999816894531,110.70999908447266,111.0999984741211,111.0999984741211,642400,SONY,-0.5500030517578125,0.01999664306640625
2021-04-19,111.05000305175781,111.23999786376953,109.41000366210938,109.9800033569336,109.9800033569336,413700,SONY,-1.0699996948242188,0.18999481201171875
2021-04-20,109.6500015258789,110.0999984741211,108.0,108.61000061035156,108.61000061035156,489100,SONY,-1.0400009155273438,0.4499969482421875
2021-04-21,107.2300033569336,108.58999633789062,106.69999694824219,108.44000244140625,108.44000244140625,559200,SONY,1.2099990844726562,1.3599929809570312
2021-04-22,109.02999877929688,110.05000305175781,108.54000091552734,108.94000244140625,108.94000244140625,906500,SONY,-0.089996337890625,1.0200042724609375
2021-04-23,109.79000091552734,110.33000183105469,109.38999938964844,109.94000244140625,109.94000244140625,428500,SONY,0.15000152587890625,0.5400009155273438
2021-04-26,109.0,109.69999694824219,108.8499984741211,108.91999816894531,108.91999816894531,536900,SONY,-0.0800018310546875,0.6999969482421875
2021-04-27,106.5,107.69999694824219,105.36000061035156,106.66999816894531,106.66999816894531,1559200,SONY,0.1699981689453125,1.1999969482421875
2021-04-28,106.4000015258789,106.41999816894531,103.12999725341797,104.48999786376953,104.48999786376953,1735200,SONY,-1.910003662109375,0.01999664306640625
2021-04-29,105.41999816894531,105.48999786376953,104.11000061035156,104.8499984741211,104.8499984741211,908800,SONY,-0.5699996948242188,0.06999969482421875
2020-12-01,127.58000183105469,128.0,125.66000366210938,127.23999786376953,126.78067779541016,2826200,EA,-0.34000396728515625,0.4199981689453125
2020-12-02,127.02999877929688,129.75,126.4800033569336,129.5399932861328,129.07237243652344,1905700,EA,2.5099945068359375,2.720001220703125
2020-12-03,130.5,130.8699951171875,128.17999267578125,128.3800048828125,127.91656494140625,2352200,EA,-2.1199951171875,0.3699951171875
2020-12-04,126.41999816894531,129.14999389648438,126.25,128.69000244140625,128.22543334960938,2743100,EA,2.2700042724609375,2.7299957275390625
2020-12-07,129.19000244140625,130.97999572753906,128.8800048828125,130.83999633789062,130.36767578125,2671200,EA,1.649993896484375,1.7899932861328125
2020-12-08,130.42999267578125,132.5399932861328,129.72000122070312,132.14999389648438,131.67295837402344,2835800,EA,1.720001220703125,2.1100006103515625
2020-12-09,131.55999755859375,133.6300048828125,130.83999633789062,133.1699981689453,132.68927001953125,4229400,EA,1.6100006103515625,2.07000732421875
2020-12-10,131.66000366210938,135.3699951171875,131.25,134.67999267578125,134.1938018798828,2903800,EA,3.019989013671875,3.709991455078125
2020-12-11,134.77999877929688,137.11000061035156,134.6300048828125,135.8000030517578,135.3097686767578,3195700,EA,1.0200042724609375,2.3300018310546875
2020-12-14,138.5,138.58999633789062,136.60000610351562,137.5399932861328,137.04348754882812,3356900,EA,-0.9600067138671875,0.089996337890625
2020-12-15,137.80999755859375,140.8000030517578,137.11000061035156,140.66000366210938,140.15223693847656,3394600,EA,2.850006103515625,2.9900054931640625
2020-12-16,139.5,143.4499969482422,139.3300018310547,141.60000610351562,141.08885192871094,4029200,EA,2.100006103515625,3.9499969482421875
2020-12-17,141.9499969482422,142.5,138.32000732421875,139.85000610351562,139.3451690673828,3625700,EA,-2.0999908447265625,0.5500030517578125
2020-12-18,140.66000366210938,142.97000122070312,139.5800018310547,142.61000061035156,142.09519958496094,4874000,EA,1.9499969482421875,2.30999755859375
2020-12-21,141.6300048828125,142.3699951171875,138.97000122070312,141.00999450683594,140.50096130371094,2631100,EA,-0.6200103759765625,0.739990234375
2020-12-22,141.24000549316406,141.72000122070312,138.69000244140625,139.42999267578125,138.92666625976562,2102900,EA,-1.8100128173828125,0.4799957275390625
2020-12-23,139.52000427246094,142.38999938964844,138.6300048828125,141.50999450683594,140.99916076660156,1762400,EA,1.989990234375,2.8699951171875
2020-12-24,141.32000732421875,142.1999969482422,140.77999877929688,141.80999755859375,141.29808044433594,688100,EA,0.489990234375,0.8799896240234375
2020-12-28,142.3300018310547,142.5500030517578,138.77999877929688,140.72000122070312,140.21202087402344,1756100,EA,-1.6100006103515625,0.220001220703125
2020-12-29,141.0,142.1300048828125,140.27999877929688,140.6999969482422,140.1920928955078,1188400,EA,-0.3000030517578125,1.1300048828125
2020-12-30,141.38999938964844,142.6300048828125,140.88999938964844,142.0500030517578,141.53721618652344,1684500,EA,0.660003662109375,1.2400054931640625
2020-12-31,141.91000366210938,143.86000061035156,141.91000366210938,143.60000610351562,143.0816192626953,1689900,EA,1.69000244140625,1.9499969482421875
2021-01-04,143.44000244140625,143.64999389648438,138.16000366210938,139.50999450683594,139.00637817382812,3587000,EA,-3.9300079345703125,0.209991455078125
2021-01-05,140.22999572753906,141.39999389648438,138.49000549316406,141.32000732421875,140.80984497070312,2117800,EA,1.0900115966796875,1.1699981689453125
2021-01-06,138.52000427246094,140.1999969482422,136.38999938964844,136.8000030517578,136.30615234375,2398500,EA,-1.720001220703125,1.67999267578125
2021-01-07,137.3300018310547,140.8699951171875,137.0,140.74000549316406,140.23194885253906,2936200,EA,3.410003662109375,3.5399932861328125
2021-01-08,140.86000061035156,142.0,139.92999267578125,141.86000061035156,141.347900390625,1902700,EA,1.0,1.1399993896484375
2021-01-11,141.52000427246094,141.72000122070312,139.30999755859375,141.22000122070312,140.71022033691406,2589800,EA,-0.3000030517578125,0.1999969482421875
2021-01-12,141.08999633789062,141.8000030517578,137.3000030517578,139.05999755859375,138.55801391601562,2166700,EA,-2.029998779296875,0.7100067138671875
2021-01-13,138.57000732421875,138.9499969482422,134.6300048828125,136.33999633789062,135.8478240966797,3696500,EA,-2.230010986328125,0.3799896240234375
2021-01-14,136.8300018310547,139.3800048828125,136.1300048828125,138.94000244140625,138.43844604492188,3511800,EA,2.1100006103515625,2.5500030517578125
2021-01-15,139.25999450683594,140.66000366210938,137.91000366210938,139.0,138.49822998046875,2443700,EA,-0.2599945068359375,1.4000091552734375
2021-01-19,139.41000366210938,143.0,138.0,141.42999267578125,140.91944885253906,2693300,EA,2.019989013671875,3.589996337890625
2021-01-20,142.42999267578125,145.9199981689453,141.7899932861328,145.60000610351562,145.07440185546875,3288400,EA,3.170013427734375,3.4900054931640625
2021-01-21,145.61000061035156,147.27999877929688,144.74000549316406,145.97000122070312,145.44305419921875,3014000,EA,0.3600006103515625,1.6699981689453125
2021-01-22,144.97999572753906,146.47999572753906,144.50999450683594,146.0,145.47296142578125,3369200,EA,1.0200042724609375,1.5
2021-01-25,148.80999755859375,150.3000030517578,145.3800048828125,146.3000030517578,145.77188110351562,3728600,EA,-2.5099945068359375,1.4900054931640625
2021-01-26,146.36000061035156,146.9600067138672,145.19000244140625,146.3000030517578,145.77188110351562,3660300,EA,-0.05999755859375,0.600006103515625
2021-01-27,145.8300018310547,148.92999267578125,144.5399932861328,146.22999572753906,145.70211791992188,4368100,EA,0.399993896484375,3.0999908447265625
2021-01-28,146.1999969482422,146.6300048828125,142.89999389648438,143.00999450683594,142.4937286376953,3276700,EA,-3.19000244140625,0.4300079345703125
2021-01-29,141.0,144.57000732421875,140.47000122070312,143.1999969482422,142.6830596923828,3665400,EA,2.1999969482421875,3.57000732421875
2021-02-01,143.7899932861328,147.2899932861328,143.52999877929688,145.8699951171875,145.34341430664062,4123100,EA,2.0800018310546875,3.5
2021-02-02,146.14999389648438,150.3000030517578,146.14999389648438,148.97000122070312,148.43223571777344,4185700,EA,2.82000732421875,4.1500091552734375
2021-02-03,144.36000061035156,144.61000061035156,138.0399932861328,140.82000732421875,140.31166076660156,6695600,EA,-3.5399932861328125,0.25
2021-02-04,140.55999755859375,142.14999389648438,137.75999450683594,138.6300048828125,138.1295623779297,3930200,EA,-1.92999267578125,1.589996337890625
2021-02-05,139.91000366210938,142.47000122070312,139.3000030517578,141.22000122070312,140.71022033691406,3899200,EA,1.30999755859375,2.55999755859375
2021-02-08,142.0,142.49000549316406,139.33999633789062,142.4600067138672,141.94573974609375,2538400,EA,0.4600067138671875,0.4900054931640625
2021-02-09,142.57000732421875,148.22999572753906,142.42999267578125,146.11000061035156,145.58255004882812,4517900,EA,3.5399932861328125,5.6599884033203125
2021-02-10,146.9499969482422,147.41000366210938,144.1199951171875,144.61000061035156,144.0879669189453,2827100,EA,-2.339996337890625,0.4600067138671875
2021-02-11,145.3300018310547,147.94000244140625,144.61000061035156,147.3300018310547,146.7981719970703,2592700,EA,2.0,2.6100006103515625
2021-02-12,146.82000732421875,147.83999633789062,145.0399932861328,147.74000549316406,147.20668029785156,1666100,EA,0.9199981689453125,1.019989013671875
2021-02-16,146.85000610351562,147.91000366210938,144.6199951171875,145.77999877929688,145.2537384033203,2526400,EA,-1.07000732421875,1.05999755859375
2021-02-17,145.07000732421875,146.02999877929688,143.3699951171875,145.8300018310547,145.30355834960938,1653900,EA,0.7599945068359375,0.959991455078125
2021-02-18,146.0500030517578,148.41000366210938,144.17999267578125,147.41000366210938,146.8778533935547,2087500,EA,1.3600006103515625,2.3600006103515625
2021-02-19,147.67999267578125,148.97999572753906,145.44000244140625,145.9499969482422,145.4231414794922,2144000,EA,-1.7299957275390625,1.3000030517578125
2021-02-22,144.66000366210938,145.39999389648438,142.0,142.25999450683594,141.74644470214844,1833100,EA,-2.4000091552734375,0.739990234375
2021-02-23,140.22999572753906,141.97000122070312,136.19000244140625,141.1699981689453,140.660400390625,2787000,EA,0.94000244140625,1.7400054931640625
2021-02-24,138.3000030517578,139.6199951171875,136.92999267578125,137.67999267578125,137.1829833984375,3735500,EA,-0.6200103759765625,1.3199920654296875
2021-02-25,137.25,138.9600067138672,134.10000610351562,135.24000549316406,134.75181579589844,3042600,EA,-2.0099945068359375,1.7100067138671875
2021-02-26,135.7100067138672,137.8300018310547,133.91000366210938,133.97000122070312,133.4863739013672,3646600,EA,-1.7400054931640625,2.1199951171875
2021-03-01,134.83999633789062,137.86000061035156,134.75999450683594,137.27000427246094,136.77447509765625,2867400,EA,2.4300079345703125,3.0200042724609375
2021-03-02,137.14999389648438,138.27999877929688,135.60000610351562,136.82000732421875,136.49514770507812,2720500,EA,-0.329986572265625,1.1300048828125
2021-03-03,135.92999267578125,136.75,132.72000122070312,133.0500030517578,132.7340850830078,2778500,EA,-2.8799896240234375,0.82000732421875
2021-03-04,132.57000732421875,134.77000427246094,130.50999450683594,131.2899932861328,130.97825622558594,2938300,EA,-1.2800140380859375,2.1999969482421875
2021-03-05,131.52999877929688,132.92999267578125,129.50999450683594,132.60000610351562,132.28515625,2511000,EA,1.07000732421875,1.399993896484375
2021-03-08,131.99000549316406,132.52000427246094,127.16999816894531,127.20999908447266,126.90795135498047,2182200,EA,-4.780006408691406,0.529998779296875
2021-03-09,130.24000549316406,133.0399932861328,129.97000122070312,130.92999267578125,130.61911010742188,2936700,EA,0.6899871826171875,2.79998779296875
2021-03-10,132.63999938964844,132.63999938964844,129.80999755859375,130.1199951171875,129.81103515625,1842300,EA,-2.5200042724609375,0.0
2021-03-11,132.4600067138672,132.80999755859375,131.0,131.33999633789062,131.02813720703125,2218100,EA,-1.1200103759765625,0.3499908447265625
2021-03-12,129.92999267578125,131.0,129.2100067138672,130.49000549316406,130.18016052246094,1327700,EA,0.5600128173828125,1.07000732421875
2021-03-15,130.44000244140625,130.94000244140625,129.13999938964844,130.88999938964844,130.57920837402344,2181700,EA,0.4499969482421875,0.5
2021-03-16,132.4600067138672,133.6999969482422,131.5,131.74000549316406,131.4272003173828,2281000,EA,-0.720001220703125,1.239990234375
2021-03-17,131.25,131.25,128.75,130.60000610351562,130.28990173339844,2398600,EA,-0.649993896484375,0.0
2021-03-18,130.0399932861328,130.5800018310547,127.29000091552734,128.0,127.69607543945312,3482500,EA,-2.0399932861328125,0.540008544921875
2021-03-19,128.52000427246094,129.80999755859375,127.9800033569336,128.39999389648438,128.09510803222656,4191400,EA,-0.1200103759765625,1.2899932861328125
2021-03-22,129.41000366210938,132.4600067138672,128.60000610351562,131.41000366210938,131.0979766845703,3153600,EA,2.0,3.0500030517578125
2021-03-23,131.5399932861328,134.47999572753906,131.0399932861328,133.0500030517578,132.7340850830078,2521200,EA,1.510009765625,2.94000244140625
2021-03-24,132.97000122070312,133.30999755859375,129.7100067138672,129.8000030517578,129.49180603027344,2165800,EA,-3.1699981689453125,0.339996337890625
2021-03-25,129.05999755859375,130.42999267578125,128.1699981689453,130.02999877929688,129.72125244140625,1956600,EA,0.970001220703125,1.3699951171875
2021-03-26,130.24000549316406,133.0,129.67999267578125,132.85000610351562,132.53456115722656,2229500,EA,2.6100006103515625,2.7599945068359375
2021-03-29,132.50999450683594,136.00999450683594,131.52999877929688,134.97000122070312,134.6495361328125,2366900,EA,2.4600067138671875,3.5
2021-03-30,133.41000366210938,134.50999450683594,132.44000244140625,134.42999267578125,134.11080932617188,1952000,EA,1.019989013671875,1.0999908447265625
2021-03-31,134.7100067138672,136.6699981689453,134.27000427246094,135.3699951171875,135.04856872558594,2305100,EA,0.6599884033203125,1.959991455078125
2021-04-01,136.72999572753906,138.4199981689453,136.27999877929688,137.9600067138672,137.63243103027344,1724900,EA,1.230010986328125,1.69000244140625
2021-04-05,137.50999450683594,141.75,137.27000427246094,141.5399932861328,141.20391845703125,2424400,EA,4.029998779296875,4.2400054931640625
2021-04-06,141.08999633789062,142.4199981689453,140.39999389648438,141.27999877929688,140.9445343017578,2129800,EA,0.19000244140625,1.3300018310546875
2021-04-07,141.3000030517578,142.77000427246094,140.75999450683594,142.00999450683594,141.6728057861328,1910200,EA,0.709991455078125,1.470001220703125
2021-04-08,142.83999633789062,143.22999572753906,140.69000244140625,141.5500030517578,141.21389770507812,1776000,EA,-1.2899932861328125,0.3899993896484375
2021-04-09,140.60000610351562,140.72999572753906,138.44000244140625,140.4600067138672,140.12649536132812,1765500,EA,-0.1399993896484375,0.1299896240234375
2021-04-12,139.4199981689453,141.69000244140625,139.3300018310547,141.4499969482422,141.1141357421875,2058100,EA,2.029998779296875,2.2700042724609375
2021-04-13,142.58999633789062,143.8800048828125,141.4499969482422,142.11000061035156,141.77256774902344,2105300,EA,-0.4799957275390625,1.290008544921875
2021-04-14,141.9199981689453,143.0500030517578,141.27000427246094,141.61000061035156,141.2737579345703,1424900,EA,-0.30999755859375,1.1300048828125
2021-04-15,141.61000061035156,142.97000122070312,140.6199951171875,142.77000427246094,142.43099975585938,1654300,EA,1.160003662109375,1.3600006103515625
2021-04-16,142.11000061035156,142.41000366210938,140.27000427246094,141.0500030517578,140.715087890625,2468400,EA,-1.05999755859375,0.3000030517578125
2021-04-19,140.0,141.35000610351562,138.75,139.6300048828125,139.2984619140625,2856300,EA,-0.3699951171875,1.350006103515625
2021-04-20,139.60000610351562,141.75,138.8300018310547,140.86000061035156,140.52554321289062,2058300,EA,1.2599945068359375,2.149993896484375
2021-04-21,140.30999755859375,141.1999969482422,139.08999633789062,141.0399932861328,140.70510864257812,1576700,EA,0.7299957275390625,0.8899993896484375
2021-04-22,141.11000061035156,143.27000427246094,140.4199981689453,141.25999450683594,140.92457580566406,2498500,EA,0.149993896484375,2.160003662109375
2021-04-23,142.52000427246094,143.60000610351562,140.83999633789062,143.13999938964844,142.8001251220703,2365300,EA,0.6199951171875,1.0800018310546875
2021-04-26,143.6300048828125,145.38999938964844,143.0399932861328,143.7899932861328,143.44857788085938,1749200,EA,0.1599884033203125,1.7599945068359375
2021-04-27,144.36000061035156,144.42999267578125,142.5,143.4600067138672,143.11936950683594,2159500,EA,-0.899993896484375,0.0699920654296875
2021-04-28,144.08999633789062,144.9499969482422,143.32000732421875,143.99000549316406,143.64810180664062,1453500,EA,-0.0999908447265625,0.8600006103515625
2021-04-29,144.3000030517578,146.72000122070312,143.49000549316406,146.33999633789062,145.9925079345703,1698700,EA,2.0399932861328125,2.4199981689453125
2020-12-01,4.429999828338623,4.429999828338623,4.090000152587891,4.150000095367432,4.150000095367432,12130100,AMC,-0.2799997329711914,0.0
2020-12-02,4.079999923706055,4.340000152587891,3.950000047683716,4.320000171661377,4.320000171661377,11847600,AMC,0.24000024795532227,0.26000022888183594
2020-12-03,4.010000228881836,4.21999979019165,3.5,3.630000114440918,3.630000114440918,66080900,AMC,-0.38000011444091797,0.20999956130981445
2020-12-04,3.75,3.759999990463257,3.299999952316284,3.509999990463257,3.509999990463257,33157300,AMC,-0.24000000953674316,0.009999990463256836
2020-12-07,3.450000047683716,3.740000009536743,3.3299999237060547,3.559999942779541,3.559999942779541,20503900,AMC,0.1099998950958252,0.28999996185302734
2020-12-08,3.609999895095825,4.019999980926514,3.609999895095825,3.9800000190734863,3.9800000190734863,29530600,AMC,0.37000012397766113,0.4100000858306885
2020-12-09,4.21999979019165,4.329999923706055,3.75,3.859999895095825,3.859999895095825,20991200,AMC,-0.3599998950958252,0.1100001335144043
2020-12-10,3.7899999618530273,4.099999904632568,3.7699999809265137,4.090000152587891,4.090000152587891,19872800,AMC,0.3000001907348633,0.309999942779541
2020-12-11,4.039999961853027,4.25,3.869999885559082,3.9200000762939453,3.9200000762939453,22310400,AMC,-0.11999988555908203,0.21000003814697266
2020-12-14,4.010000228881836,4.010000228881836,3.0,3.190000057220459,3.190000057220459,67159000,AMC,-0.820000171661377,0.0
2020-12-15,3.240000009536743,3.240000009536743,2.759999990463257,2.859999895095825,2.859999895095825,54432100,AMC,-0.38000011444091797,0.0
2020-12-16,2.869999885559082,2.890000104904175,2.7200000286102295,2.7799999713897705,2.7799999713897705,25423200,AMC,-0.08999991416931152,0.020000219345092773
2020-12-17,2.799999952316284,2.950000047683716,2.740000009536743,2.8499999046325684,2.8499999046325684,23799300,AMC,0.04999995231628418,0.15000009536743164
2020-12-18,2.8499999046325684,2.8499999046325684,2.759999990463257,2.799999952316284,2.799999952316284,21941700,AMC,-0.04999995231628418,0.0
2020-12-21,2.609999895095825,2.740000009536743,2.5799999237060547,2.680000066757202,2.680000066757202,22699800,AMC,0.07000017166137695,0.13000011444091797
2020-12-22,2.7300000190734863,2.75,2.5199999809265137,2.5899999141693115,2.5899999141693115,21638400,AMC,-0.1400001049041748,0.019999980926513672
2020-12-23,2.5799999237060547,2.6500000953674316,2.5399999618530273,2.559999942779541,2.559999942779541,15724800,AMC,-0.019999980926513672,0.07000017166137695
2020-12-24,2.5899999141693115,2.5999999046325684,2.4800000190734863,2.509999990463257,2.509999990463257,11094200,AMC,-0.07999992370605469,0.009999990463256836
2020-12-28,2.630000114440918,2.630000114440918,2.359999895095825,2.390000104904175,2.390000104904175,23942700,AMC,-0.24000000953674316,0.0
2020-12-29,2.440000057220459,2.4600000381469727,2.2799999713897705,2.2899999618530273,2.2899999618530273,21086100,AMC,-0.15000009536743164,0.019999980926513672
2020-12-30,2.299999952316284,2.299999952316284,2.130000114440918,2.1600000858306885,2.1600000858306885,40278400,AMC,-0.1399998664855957,0.0
2020-12-31,2.1700000762939453,2.2200000286102295,2.0799999237060547,2.119999885559082,2.119999885559082,28234300,AMC,-0.05000019073486328,0.04999995231628418
2021-01-04,2.200000047683716,2.200000047683716,2.0,2.009999990463257,2.009999990463257,29873800,AMC,-0.19000005722045898,0.0
2021-01-05,1.9900000095367432,2.0299999713897705,1.909999966621399,1.9800000190734863,1.9800000190734863,28148300,AMC,-0.009999990463256836,0.039999961853027344
2021-01-06,2.0299999713897705,2.2300000190734863,1.9700000286102295,2.009999990463257,2.009999990463257,67363300,AMC,-0.019999980926513672,0.20000004768371582
2021-01-07,2.0799999237060547,2.109999895095825,2.0199999809265137,2.049999952316284,2.049999952316284,26150500,AMC,-0.029999971389770508,0.029999971389770508
2021-01-08,2.0899999141693115,2.2100000381469727,2.069999933242798,2.140000104904175,2.140000104904175,39553300,AMC,0.05000019073486328,0.12000012397766113
2021-01-11,2.1600000858306885,2.2699999809265137,2.1500000953674316,2.200000047683716,2.200000047683716,41695800,AMC,0.039999961853027344,0.1099998950958252
2021-01-12,2.240000009536743,2.390000104904175,2.240000009536743,2.2899999618530273,2.2899999618530273,41549200,AMC,0.04999995231628418,0.15000009536743164
2021-01-13,2.3299999237060547,2.380000114440918,2.130000114440918,2.180000066757202,2.180000066757202,45847700,AMC,-0.14999985694885254,0.05000019073486328
2021-01-14,2.2200000286102295,2.319999933242798,2.130000114440918,2.180000066757202,2.180000066757202,49638800,AMC,-0.039999961853027344,0.09999990463256836
2021-01-15,2.200000047683716,2.549999952316284,2.180000066757202,2.3299999237060547,2.3299999237060547,162356400,AMC,0.12999987602233887,0.34999990463256836
2021-01-19,2.799999952316284,3.200000047683716,2.569999933242798,3.059999942779541,3.059999942779541,256276000,AMC,0.25999999046325684,0.40000009536743164
2021-01-20,3.2899999618530273,3.3399999141693115,2.75,2.9700000286102295,2.9700000286102295,181862200,AMC,-0.31999993324279785,0.04999995231628418
2021-01-21,3.0,3.059999942779541,2.8499999046325684,2.9800000190734863,2.9800000190734863,64823800,AMC,-0.019999980926513672,0.059999942779541016
2021-01-22,2.9100000858306885,3.740000009536743,2.809999942779541,3.509999990463257,3.509999990463257,268273400,AMC,0.5999999046325684,0.8299999237060547
2021-01-25,4.710000038146973,4.880000114440918,3.8499999046325684,4.420000076293945,4.420000076293945,443238100,AMC,-0.28999996185302734,0.1700000762939453
2021-01-26,5.090000152587891,5.190000057220459,4.369999885559082,4.960000038146973,4.960000038146973,456850200,AMC,-0.13000011444091797,0.09999990463256836
2021-01-27,20.34000015258789,20.360000610351562,11.010000228881836,19.899999618530273,19.899999618530273,1222342500,AMC,-0.4400005340576172,0.020000457763671875
2021-01-28,11.979999542236328,16.5,6.510000228881836,8.630000114440918,8.630000114440918,591223900,AMC,-3.34999942779541,4.520000457763672
2021-01-29,14.3100004196167,16.0,11.600000381469727,13.260000228881836,13.260000228881836,602193300,AMC,-1.0500001907348633,1.6899995803833008
2021-02-01,17.0,17.25,12.90999984741211,13.300000190734863,13.300000190734863,434608000,AMC,-3.6999998092651367,0.25
2021-02-02,9.479999542236328,10.100000381469727,6.0,7.820000171661377,7.820000171661377,462775900,AMC,-1.6599993705749512,0.6200008392333984
2021-02-03,8.850000381469727,9.770000457763672,7.889999866485596,8.970000267028809,8.970000267028809,221405100,AMC,0.11999988555908203,0.9200000762939453
2021-02-04,8.699999809265137,8.739999771118164,7.0,7.090000152587891,7.090000152587891,162985800,AMC,-1.609999656677246,0.039999961853027344
2021-02-05,7.170000076293945,8.270000457763672,6.519999980926514,6.829999923706055,6.829999923706055,197097600,AMC,-0.3400001525878906,1.1000003814697266
2021-02-08,6.880000114440918,6.889999866485596,5.75,6.179999828338623,6.179999828338623,128171500,AMC,-0.7000002861022949,0.009999752044677734
2021-02-09,5.809999942779541,5.809999942779541,5.260000228881836,5.5,5.5,102588100,AMC,-0.309999942779541,0.0
2021-02-10,5.710000038146973,6.590000152587891,5.449999809265137,5.800000190734863,5.800000190734863,152810800,AMC,0.09000015258789062,0.880000114440918
2021-02-11,5.619999885559082,5.849999904632568,5.46999979019165,5.610000133514404,5.610000133514404,55920400,AMC,-0.009999752044677734,0.23000001907348633
2021-02-12,5.71999979019165,5.96999979019165,5.519999980926514,5.590000152587891,5.590000152587891,46773000,AMC,-0.12999963760375977,0.25
2021-02-16,6.03000020980835,6.050000190734863,5.489999771118164,5.650000095367432,5.650000095367432,61165700,AMC,-0.38000011444091797,0.019999980926513672
2021-02-17,5.579999923706055,5.619999885559082,5.320000171661377,5.550000190734863,5.550000190734863,38849000,AMC,-0.029999732971191406,0.039999961853027344
2021-02-18,5.840000152587891,6.25,5.460000038146973,5.510000228881836,5.510000228881836,130540800,AMC,-0.3299999237060547,0.4099998474121094
2021-02-19,5.539999961853027,5.769999980926514,5.510000228881836,5.699999809265137,5.699999809265137,40249100,AMC,0.15999984741210938,0.23000001907348633
2021-02-22,5.929999828338623,6.679999828338623,5.75,6.550000190734863,6.550000190734863,173409000,AMC,0.6200003623962402,0.75
2021-02-23,6.96999979019165,7.860000133514404,6.010000228881836,7.699999809265137,7.699999809265137,264876400,AMC,0.7300000190734863,0.8900003433227539
2021-02-24,7.230000019073486,9.829999923706055,6.989999771118164,9.09000015258789,9.09000015258789,376881800,AMC,1.8600001335144043,2.5999999046325684
2021-02-25,10.890000343322754,11.0,7.849999904632568,8.289999961853027,8.289999961853027,445717400,AMC,-2.6000003814697266,0.1099996566772461
2021-02-26,8.1899995803833,9.010000228881836,7.630000114440918,8.010000228881836,8.010000228881836,137028000,AMC,-0.17999935150146484,0.8200006484985352
2021-03-01,8.859999656677246,9.449999809265137,8.420000076293945,9.180000305175781,9.180000305175781,143586500,AMC,0.32000064849853516,0.5900001525878906
2021-03-02,9.140000343322754,9.399999618530273,8.510000228881836,8.930000305175781,8.930000305175781,78135400,AMC,-0.21000003814697266,0.25999927520751953
2021-03-03,8.949999809265137,9.140000343322754,8.5,8.579999923706055,8.579999923706055,55651900,AMC,-0.36999988555908203,0.1900005340576172
2021-03-04,8.25,8.59000015258789,7.5,8.029999732971191,8.029999732971191,77822600,AMC,-0.2200002670288086,0.3400001525878906
2021-03-05,8.079999923706055,8.270000457763672,7.630000114440918,8.050000190734863,8.050000190734863,59734100,AMC,-0.029999732971191406,0.1900005340576172
2021-03-08,8.529999732971191,9.479999542236328,8.3100004196167,9.289999961853027,9.289999961853027,114343800,AMC,0.7600002288818359,0.9499998092651367
2021-03-09,9.380000114440918,10.770000457763672,9.220000267028809,10.5,10.5,150415600,AMC,1.119999885559082,1.390000343322754
2021-03-10,11.020000457763672,12.470000267028809,9.510000228881836,9.850000381469727,9.850000381469727,261918600,AMC,-1.1700000762939453,1.4499998092651367
2021-03-11,10.649999618530273,10.869999885559082,9.899999618530273,10.279999732971191,10.279999732971191,83933600,AMC,-0.36999988555908203,0.2200002670288086
2021-03-12,10.15999984741211,11.399999618530273,9.9399995803833,11.15999984741211,11.15999984741211,111146700,AMC,1.0,1.239999771118164
2021-03-15,12.180000305175781,14.489999771118164,11.850000381469727,14.039999961853027,14.039999961853027,277713300,AMC,1.859999656677246,2.309999465942383
2021-03-16,13.619999885559082,13.619999885559082,12.34000015258789,13.020000457763672,13.020000457763672,125967600,AMC,-0.5999994277954102,0.0
2021-03-17,13.239999771118164,13.65999984741211,13.0,13.5600004196167,13.5600004196167,78053600,AMC,0.32000064849853516,0.4200000762939453
2021-03-18,14.34000015258789,14.539999961853027,13.569999694824219,14.0,14.0,121418000,AMC,-0.3400001525878906,0.19999980926513672
2021-03-19,14.140000343322754,14.180000305175781,13.279999732971191,13.930000305175781,13.930000305175781,153206000,AMC,-0.21000003814697266,0.039999961853027344
2021-03-22,13.149999618530273,13.1899995803833,11.760000228881836,12.489999771118164,12.489999771118164,88760100,AMC,-0.6599998474121094,0.039999961853027344
2021-03-23,11.460000038146973,11.930000305175781,10.369999885559082,10.65999984741211,10.65999984741211,87923200,AMC,-0.8000001907348633,0.4700002670288086
2021-03-24,10.819999694824219,11.210000038146973,8.930000305175781,9.020000457763672,9.020000457763672,81850700,AMC,-1.7999992370605469,0.3900003433227539
2021-03-25,8.960000038146973,11.319999694824219,8.949999809265137,10.9399995803833,10.9399995803833,131192800,AMC,1.9799995422363281,2.359999656677246
2021-03-26,11.270000457763672,11.529999732971191,10.010000228881836,10.239999771118164,10.239999771118164,84633100,AMC,-1.0300006866455078,0.25999927520751953
2021-03-29,10.319999694824219,10.760000228881836,10.09000015258789,10.350000381469727,10.350000381469727,37330700,AMC,0.030000686645507812,0.4400005340576172
2021-03-30,10.3100004196167,10.520000457763672,9.760000228881836,10.350000381469727,10.350000381469727,39020500,AMC,0.039999961853027344,0.21000003814697266
2021-03-31,10.399999618530273,10.470000267028809,10.050000190734863,10.210000038146973,10.210000038146973,29832300,AMC,-0.18999958038330078,0.07000064849853516
2021-04-01,10.229999542236328,10.260000228881836,9.149999618530273,9.359999656677246,9.359999656677246,77473900,AMC,-0.869999885559082,0.030000686645507812
